run_id,provider,model,temperature,prompt_version,artifact_type,artifact_id,semantic_category,representation,variant_id,variant_bucket,font_family,weight,caps,render_version,task,dimension,response,raw_response,text_baseline,flip_vs_text
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T7_comic,font_family,Comic,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,10,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T1_times_regular,font_family,Times,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T2_times_bold,emphasis,Times,bold,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T3_arial_regular,font_family,Arial,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T4_arial_bold,emphasis,Arial,bold,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T5_arial_all_caps,capitalization,Arial,bold,all_caps,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T6_monospace,font_family,Monospace,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T7_comic,font_family,Comic,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,emotional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,professional,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,high_risk,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,confident,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,dimension,form_dependent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,T8_small_text,emphasis,Arial,regular,normal,v1,decision,,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,urgent,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,immediate_action,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,formal,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,trustworthy,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,persuasive,0,,0.0,0.0
run_20260117_164819,google,models/gemini-2.0-flash,0.0,v1,sentence,11,cta,image,A1_opendyslexic_regular,font_family,OpenDyslexic,regular,normal,v1,dimension,emotional,0,,0.0,0.0
